source_id,name_en,name_ms,name_default,feature_type,accessibility_type,wheelchair,tactile_paving,shelter,covered,bench,kerb,stroller,geom_type,geom_wkt,raw_properties
node/9506759509,,Winsin Stationery (Wholesale) Sdn Bhd,Winsin Stationery (Wholesale) Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6759533 3.202002),"{""@id"":""node/9506759509"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""868"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""currency:MYR"":""yes"",""internet_access"":""no"",""name"":""Winsin Stationery (Wholesale) Sdn Bhd"",""name:ms"":""Winsin Stationery (Wholesale) Sdn Bhd"",""name:zh"":""永成文具有限公司"",""name:zh-Hans"":""永成文具有限公司"",""name:zh-Hant"":""永成文具有限公司"",""opening_hours"":""Mo-Fr 08:30-17:30; Sa 08:30-16:30"",""operator"":""Winsin Stationery (Wholesale) Sdn Bhd"",""phone"":""+60362589848"",""second_hand"":""no"",""shop"":""stationery"",""stroller"":""no"",""website"":""https://www.winsin.com.my/"",""wheelchair"":""yes""}"
node/9506763211,,Sri Aridin Sdn Bhd,Sri Aridin Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6760241 3.201967),"{""@id"":""node/9506763211"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""23-2"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""yes"",""name"":""Sri Aridin Sdn Bhd"",""name:ms"":""Sri Aridin Sdn Bhd"",""name:zh"":""雅定企业有限公司"",""name:zh-Hans"":""雅定企业有限公司"",""name:zh-Hant"":""雅定企業有限公司"",""opening_hours"":""Mo-Fr 09:00-18:00; Sa 09:00-15:00"",""operator"":""Sri Aridin Sdn Bhd"",""phone"":""+60126569425"",""shop"":""car_parts"",""stroller"":""no"",""website"":""http://www.sriardin.com/"",""wheelchair"":""yes""}"
node/9506763899,,Leong Motor Works (M) Sdn Bhd,Leong Motor Works (M) Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6770174 3.2016732),"{""@id"":""node/9506763899"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""17 & 18"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""currency:MYR"":""yes"",""internet_access"":""no"",""name"":""Leong Motor Works (M) Sdn Bhd"",""name:ms"":""Leong Motor Works (M) Sdn Bhd"",""name:zh"":""梁摩哆（马）有限公司"",""name:zh-Hans"":""梁摩哆（马）有限公司"",""name:zh-Hant"":""梁摩哆（馬）有限公司"",""opening_hours"":""Mo-Sa 09:00-18:00"",""operator"":""Leong Motor Works (M) Sdn Bhd"",""phone"":""+60193737087"",""shop"":""car_repair"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9506799521,,Lin Hor Autoparts Sdn Bhd,Lin Hor Autoparts Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6767824 3.2011397),"{""@id"":""node/9506799521"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""844"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""internet_access"":""no"",""name"":""Lin Hor Autoparts Sdn Bhd"",""name:ms"":""Lin Hor Autoparts Sdn Bhd"",""name:zh"":""联和汽车机件公司"",""name:zh-Hans"":""联和汽车机件公司"",""name:zh-Hant"":""聯和汽車機件公司"",""opening_hours"":""Mo-Fr 09:00-18:00; Sa 09:00-16:00"",""operator"":""Lin Hor Autoparts Sdn Bhd"",""phone"":""+60362588506"",""shop"":""car_parts"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9506802164,Education Network Center,,Education Network Center,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6761239 3.2019092),"{""@id"":""node/9506802164"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""23"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""yes"",""baby_feeding"":""no"",""consulting"":""education"",""internet_access"":""yes"",""name"":""Education Network Center"",""name:en"":""Education Network Center"",""name:zh"":""留学中国中心"",""name:zh-Hans"":""留学中国中心"",""name:zh-Hant"":""留學中國中心"",""office"":""consulting"",""opening_hours"":""Mo-Fr 09:00-18:00: Sa 09:00-13:00"",""phone"":""+60123644925"",""smoking"":""no"",""website"":""https://www.ccn.my/"",""wheelchair"":""yes""}"
node/9506805714,,Fo Sin Aluminium Dan Kaca Sdn Bhd,Fo Sin Aluminium Dan Kaca Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6766954 3.201293),"{""@id"":""node/9506805714"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""850"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""name"":""Fo Sin Aluminium Dan Kaca Sdn Bhd"",""name:ms"":""Fo Sin Aluminium Dan Kaca Sdn Bhd"",""name:zh"":""富兴铝业玻璃有限公司"",""name:zh-Hans"":""富兴铝业玻璃有限公司"",""name:zh-Hant"":""富興鋁業玻璃有限公司"",""opening_hours"":""Mo-Fr 08:00-18:00; Sa 08:00-15:00"",""operator"":""Fo Sin Aluminium Dan Kaca Sdn Bhd"",""payment:cash"":""yes"",""payment:coins"":""yes"",""phone"":""+60362536866"",""shop"":""hardware"",""stroller"":""no"",""website"":""https://www.newwaykl.com/"",""wheelchair"":""yes""}"
node/9506842359,,Perniagaan Winco,Perniagaan Winco,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6769882 3.2017634),"{""@id"":""node/9506842359"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""827"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""internet_access"":""no"",""name"":""Perniagaan Winco"",""name:ms"":""Perniagaan Winco"",""operator"":""Perniagaan Winco"",""phone"":""+60362588523"",""shop"":""car_repair"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9506843679,,Kumpulan Han Li Sdn Bhd,Kumpulan Han Li Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6771577 3.2014269),"{""@id"":""node/9506843679"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""825"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""currency:MYR"":""yes"",""internet_access"":""no"",""name"":""Kumpulan Han Li Sdn Bhd"",""name:ms"":""Kumpulan Han Li Sdn Bhd"",""name:zh"":""恒利机构有限公司"",""name:zh-Hans"":""恒利机构有限公司"",""name:zh-Hant"":""恆利機構有限公司"",""opening_hours"":""Mo-Sa 10:00-19:00"",""operator"":""Kumpulan Han Li Sdn Bhd"",""phone"":""+60123875170"",""shop"":""car_repair"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9506851466,Christopher Heng & Co,,Christopher Heng & Co,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6806371 3.1888894),"{""@id"":""node/9506851466"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""568-8-11"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""yes"",""email"":""enquiry@christopherheng.com"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""Christopher Heng & Co"",""name:en"":""Christopher Heng & Co"",""office"":""accountant"",""opening_hours"":""Mo-Fr 08:30-17:30"",""operator"":""Christopher Heng & Co"",""phone"":""+60362571130"",""smoking"":""no"",""website"":""https://christopherheng.com/"",""wheelchair"":""yes""}"
node/9506854347,,Win Yit Auto Sdn Bhd,Win Yit Auto Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6772208 3.201274),"{""@id"":""node/9506854347"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""819"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""currency:MYR"":""yes"",""name"":""Win Yit Auto Sdn Bhd"",""name:ms"":""Win Yit Auto Sdn Bhd"",""opening_hours"":""Mo-Fr 09:00-17:30; Sa 09:00-13:30"",""operator"":""Win Yit Auto Sdn Bhd"",""phone"":""+60192113179"",""shop"":""car_parts"",""stroller"":""no"",""website"":""http://www.winyit.com.my/"",""wheelchair"":""yes""}"
node/9506857049,,Uneetech Hardware & Trading Sdn Bhd,Uneetech Hardware & Trading Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6771745 3.2013455),"{""@id"":""node/9506857049"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""821"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""yes"",""currency:MYR"":""yes"",""name"":""Uneetech Hardware & Trading Sdn Bhd"",""name:ms"":""Uneetech Hardware & Trading Sdn Bhd"",""name:zh"":""兴达机械五金有限公司"",""name:zh-Hans"":""兴达机械五金有限公司"",""name:zh-Hant"":""興達機械五金有限公司"",""operator"":""Uneetech Hardware & Trading Sdn Bhd"",""phone"":""+60133936617"",""shop"":""car_parts"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9506866986,Lim Chiew & Co,,Lim Chiew & Co,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6774393 3.2008917),"{""@id"":""node/9506866986"",""addr:city"":""Kuala Lumpur"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""yes"",""name"":""Lim Chiew & Co"",""name:en"":""Lim Chiew & Co"",""office"":""accountant"",""phone"":""+60362586033"",""wheelchair"":""yes""}"
node/9507023940,CLPC Group,,CLPC Group,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6806584 3.1888254),"{""@id"":""node/9507023940"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""568-9-33"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""yes"",""name"":""CLPC Group"",""name:en"":""CLPC Group"",""office"":""accountant"",""opening_hours"":""Mo-Fr 09:00-18:00"",""phone"":""+60362509000"",""smoking"":""no"",""website"":""https://clpc.my/"",""wheelchair"":""yes""}"
node/9507023960,K.S. Lim & Co,,K.S. Lim & Co,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6807375 3.1888357),"{""@id"":""node/9507023960"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""568-9-30"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""yes"",""name"":""K.S. Lim & Co"",""name:en"":""K.S. Lim & Co"",""office"":""accountant"",""phone"":""+60167641081"",""smoking"":""no"",""wheelchair"":""yes""}"
node/9507047902,,Restoran Anees Maju,Restoran Anees Maju,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6776115 3.20057),"{""@id"":""node/9507047902"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""4"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""amenity"":""restaurant"",""bar"":""no"",""brewery"":""no"",""cuisine"":""kebab;indian"",""diet:meat"":""yes"",""diet:vegetarian"":""yes"",""highchair"":""no"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""Restoran Anees Maju"",""name:ms"":""Restoran Anees Maju"",""opening_hours"":""Mo-Su 08:00-20:00"",""outdoor_seating"":""no"",""smoking"":""outside"",""takeaway"":""yes"",""wheelchair"":""yes""}"
node/9507050639,Rafeek Store,,Rafeek Store,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6775753 3.20065),"{""@id"":""node/9507050639"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""5"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""name"":""Rafeek Store"",""name:en"":""Rafeek Store"",""opening_hours"":""24/7"",""operator"":""Rafeek Store"",""phone"":""+60123917443"",""second_hand"":""no"",""shop"":""convenience"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9507055972,Xin Teck Seng Sdn Bhd,,Xin Teck Seng Sdn Bhd,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6776337 3.2005286),"{""@id"":""node/9507055972"",""addr:city"":""Kuala Lumpur"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""currency:MYR"":""yes"",""name"":""Xin Teck Seng Sdn Bhd"",""name:en"":""Xin Teck Seng Sdn Bhd"",""name:zh"":""得成贸易有限公司"",""name:zh-Hans"":""得成贸易有限公司"",""name:zh-Hant"":""得成貿易有限公司"",""phone"":""+60362581891"",""shop"":""hardware"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9507070504,NKL Brothers Auto Parts Supply,,NKL Brothers Auto Parts Supply,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6776712 3.2004532),"{""@id"":""node/9507070504"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""787G"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""name"":""NKL Brothers Auto Parts Supply"",""name:en"":""NKL Brothers Auto Parts Supply"",""name:zh"":""亮辉汽车公司"",""name:zh-Hans"":""亮辉汽车公司"",""name:zh-Hant"":""亮輝汽車公司"",""opening_hours"":""Mo-Sa 10:00-18:30; Su 11:00-14:00"",""operator"":""NKL Brothers Auto Parts Supply"",""phone"":""+60173659066"",""shop"":""car_parts"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9507081233,,Pusat Perniagaan Tai Gun Kim,Pusat Perniagaan Tai Gun Kim,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.6779066 3.2001174),"{""@id"":""node/9507081233"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""775"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""currency:MYR"":""yes"",""name"":""Pusat Perniagaan Tai Gun Kim"",""name:ms"":""Pusat Perniagaan Tai Gun Kim"",""name:zh"":""泰源金塑胶五金"",""name:zh-Hans"":""泰源金塑胶五金"",""name:zh-Hant"":""泰源金塑膠五金"",""opening_hours"":""Su-Fr 08:30-18:00"",""operator"":""Pusat Perniagaan Tai Gun Kim"",""phone"":""+60362570575"",""second_hand"":""no"",""shop"":""hardware"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9507107158,3S Cool Tint,,3S Cool Tint,accessibility_poi,wheelchair_access,yes,,,,,,no,Point,POINT(101.677931 3.2000719),"{""@id"":""node/9507107158"",""addr:city"":""Kuala Lumpur"",""addr:housenumber"":""771"",""addr:postcode"":""51200"",""addr:street"":""Jalan Ipoh"",""air_conditioning"":""no"",""currency:MYR"":""yes"",""internet_access"":""no"",""name"":""3S Cool Tint"",""name:en"":""3S Cool Tint"",""opening_hours"":""Mo-Su 10:00-19:00"",""operator"":""3S Cool Tint"",""phone"":""+601113006133"",""second_hand"":""no"",""shop"":""car_repair"",""stroller"":""no"",""wheelchair"":""yes""}"
node/9509560789,,SJKC Chiao Nan,SJKC Chiao Nan,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.7003075 3.1787217),"{""@id"":""node/9509560789"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SJKC Chiao Nan"",""name:ms"":""SJKC Chiao Nan"",""name:zh"":""侨南华文小学"",""name:zh-Hans"":""侨南华文小学"",""name:zh-Hant"":""僑南華文小學"",""operator"":""Rapid KL"",""public_transport"":""platform"",""ref"":""KL669"",""shelter"":""yes"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9509703336,University of Malaya Graduate School of Business,Pusat Pengajian Siswazah Perniagaan Universiti Malaya,University of Malaya Graduate School of Business,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6532648 3.1193831),"{""@id"":""node/9509703336"",""amenity"":""university"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""University of Malaya Graduate School of Business"",""name:en"":""University of Malaya Graduate School of Business"",""name:ms"":""Pusat Pengajian Siswazah Perniagaan Universiti Malaya"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""wheelchair"":""yes""}"
node/9509784581,,Taman Genting Setapak,Taman Genting Setapak,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7100377 3.1929549),"{""@id"":""node/9509784581"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Taman Genting Setapak"",""name:ms"":""Taman Genting Setapak"",""operator"":""Rapid Bus"",""public_transport"":""platform"",""ref"":""KL689"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9509801014,Sri Pelangi Condominium (Opp),,Sri Pelangi Condominium (Opp),bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.7129973 3.1957972),"{""@id"":""node/9509801014"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Sri Pelangi Condominium (Opp)"",""name:en"":""Sri Pelangi Condominium (Opp)"",""network"":""Rapid KL"",""network:wikidata"":""Q3271384"",""operator"":""Prasarana Malaysia"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""ref"":""KL688"",""shelter"":""yes"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9510005967,,Pusat Penyelidikan Dato Panglima Kinta Eusoff,Pusat Penyelidikan Dato Panglima Kinta Eusoff,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6529049 3.1146242),"{""@id"":""node/9510005967"",""amenity"":""research_institute"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""Pusat Penyelidikan Dato Panglima Kinta Eusoff"",""name:ms"":""Pusat Penyelidikan Dato Panglima Kinta Eusoff"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""wheelchair"":""yes""}"
node/9510374957,Department of Geography,Jabatan Geografi,Jabatan Geografi,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6525308 3.120939),"{""@id"":""node/9510374957"",""amenity"":""college"",""email"":""fass_geog@um.edu.my"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""level"":""0"",""name"":""Jabatan Geografi"",""name:en"":""Department of Geography"",""name:ms"":""Jabatan Geografi"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""website"":""https://geography.um.edu.my/"",""wheelchair"":""yes""}"
node/9510374958,Department of English,Jabatan Inggeris,Jabatan Inggeris,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6530023 3.1209348),"{""@id"":""node/9510374958"",""amenity"":""college"",""email"":""fass_english@um.edu.my"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""level"":""0"",""name"":""Jabatan Inggeris"",""name:en"":""Department of English"",""name:ms"":""Jabatan Inggeris"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""website"":""https://literature.um.edu.my/"",""wheelchair"":""yes""}"
node/9510674278,Department of Media and Communication Studies,Jabatan Pengajian Media dan Komunikasi,Jabatan Pengajian Media dan Komunikasi,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6504897 3.1208048),"{""@id"":""node/9510674278"",""amenity"":""college"",""email"":""fass_media@um.edu.my"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""level"":""0"",""name"":""Jabatan Pengajian Media dan Komunikasi"",""name:en"":""Department of Media and Communication Studies"",""name:ms"":""Jabatan Pengajian Media dan Komunikasi"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""website"":""https://medcom.um.edu.my/"",""wheelchair"":""yes""}"
node/9510674279,Department of Anthropology and Sociology,Jabatan Antropologi dan Sosiologi,Jabatan Antropologi dan Sosiologi,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6505322 3.1208133),"{""@id"":""node/9510674279"",""amenity"":""college"",""email"":""fass_antro@um.edu.my"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""level"":""0"",""name"":""Jabatan Antropologi dan Sosiologi"",""name:en"":""Department of Anthropology and Sociology"",""name:ms"":""Jabatan Antropologi dan Sosiologi"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""website"":""https://ansos.um.edu.my/"",""wheelchair"":""yes""}"
node/9510674280,Department of Southeast Asian Studies,Jabatan Pengajian Asia Tenggara,Jabatan Pengajian Asia Tenggara,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6511872 3.1207063),"{""@id"":""node/9510674280"",""amenity"":""college"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""level"":""0"",""name"":""Jabatan Pengajian Asia Tenggara"",""name:en"":""Department of Southeast Asian Studies"",""name:ms"":""Jabatan Pengajian Asia Tenggara"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""short_name"":""DSEAS"",""website"":""https://seas.um.edu.my/"",""wheelchair"":""yes""}"
node/9510674281,Department of Social Administration and Justice,Jabatan Pentadbiran dan Keadilan Sosial,Jabatan Pentadbiran dan Keadilan Sosial,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6512212 3.120691),"{""@id"":""node/9510674281"",""amenity"":""college"",""email"":""fass_socialadmin@um.edu.my"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""level"":""0"",""name"":""Jabatan Pentadbiran dan Keadilan Sosial"",""name:en"":""Department of Social Administration and Justice"",""name:ms"":""Jabatan Pentadbiran dan Keadilan Sosial"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""website"":""https://socialadmin.um.edu.my/"",""wheelchair"":""yes""}"
node/9510758571,Grocery Shop & Photocopy Shop,Kedai Runcit & Photostat,Kedai Runcit & Photostat,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.6568353 3.1175269),"{""@id"":""node/9510758571"",""name"":""Kedai Runcit & Photostat"",""name:en"":""Grocery Shop & Photocopy Shop"",""name:ms"":""Kedai Runcit & Photostat"",""operator"":""Universiti Malaya"",""operator:short"":""UM"",""operator:type"":""university"",""operator:wikidata"":""Q1142924"",""shop"":""convenience"",""wheelchair"":""yes""}"
node/9511055786,MDT Innovations IoT Laboratory,,MDT Innovations IoT Laboratory,accessibility_poi,wheelchair_access,yes,,,,,,,Point,POINT(101.7941862 3.0395577),"{""@id"":""node/9511055786"",""addr:city"":""Bandar Sungai Long"",""addr:postcode"":""43000"",""addr:street"":""Jalan Sungai Long"",""amenity"":""research_institute"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""MDT Innovations IoT Laboratory"",""name:en"":""MDT Innovations IoT Laboratory"",""operator"":""Universiti Tunku Abdul Rahman (UTAR)"",""operator:type"":""private"",""source"":""https://mmdt.cc/officiating-mdt-innovations-iot-laboratory-at-utar-sungai-long-campus/"",""website"":""https://mmdt.cc/officiating-mdt-innovations-iot-laboratory-at-utar-sungai-long-campus/"",""wheelchair"":""yes""}"
node/9512501168,,Hentian Samudera Barat,Hentian Samudera Barat,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.691183 3.2330768),"{""@id"":""node/9512501168"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Hentian Samudera Barat"",""name:ms"":""Hentian Samudera Barat"",""network"":""Rapid KL"",""network:wikidata"":""Q3271384"",""operator"":""Prasarana Malaysia"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""ref"":""SL252"",""shelter"":""yes"",""shelter_type"":""public_transport"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9512501170,,Flat Taman Sri Batu,Flat Taman Sri Batu,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6918406 3.2332128),"{""@id"":""node/9512501170"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Flat Taman Sri Batu"",""name:ms"":""Flat Taman Sri Batu"",""network"":""Rapid KL"",""network:wikidata"":""Q3271384"",""operator"":""Prasarana Malaysia"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""ref"":""SL263"",""shelter"":""yes"",""shelter_type"":""public_transport"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9512501349,,Giant Bt Caves,Giant Bt Caves,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6953606 3.2349017),"{""@id"":""node/9512501349"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Giant Bt Caves"",""name:ms"":""Giant Bt Caves"",""network"":""Rapid KL"",""network:wikidata"":""Q3271384"",""operator"":""Prasarana Malaysia"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""ref"":""SL265"",""shelter"":""yes"",""shelter_type"":""public_transport"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9512501351,,Giant Bt Caves,Giant Bt Caves,bus_stop,wheelchair_stop,yes,yes,yes,,yes,,,Point,POINT(101.6955086 3.23519),"{""@id"":""node/9512501351"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Giant Bt Caves"",""name:ms"":""Giant Bt Caves"",""network"":""Rapid KL"",""network:wikidata"":""Q3271384"",""operator"":""Prasarana Malaysia"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""ref"":""SL265"",""shelter"":""yes"",""shelter_type"":""public_transport"",""tactile_paving"":""yes"",""wheelchair"":""yes""}"
node/9512518892,Nissan,Nissan,Nissan,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.6826354 3.2337426),"{""@id"":""node/9512518892"",""bench"":""yes"",""bin"":""no"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""Nissan"",""name:en"":""Nissan"",""name:ms"":""Nissan"",""network"":""Rapid KL"",""network:wikidata"":""Q3271384"",""official_name"":""Perhentian Bas Jalan Perusahaan - 01"",""operator"":""Prasarana Malaysia"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""ref"":""SL493"",""shelter"":""yes"",""shelter_type"":""public_transport"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
node/9512546735,,SK Taman Samudera,SK Taman Samudera,bus_stop,wheelchair_stop,yes,no,yes,,yes,,,Point,POINT(101.693727 3.2331344),"{""@id"":""node/9512546735"",""bench"":""yes"",""bin"":""yes"",""bus"":""yes"",""departures_board"":""no"",""highway"":""bus_stop"",""name"":""SK Taman Samudera"",""name:ms"":""SK Taman Samudera"",""network"":""Rapid KL"",""network:wikidata"":""Q3271384"",""operator"":""Prasarana Malaysia"",""operator:wikidata"":""Q4209298"",""public_transport"":""platform"",""ref"":""SL264"",""shelter"":""yes"",""shelter_type"":""public_transport"",""tactile_paving"":""no"",""wheelchair"":""yes""}"
